event_cause,corridor,priority,requires_road_closure,police_station,hour_of_day,day_of_week,is_peak_hour,duration_min
vehicle_breakdown,CBD 2,High,0,Cubbon Park,19,3,1,53.88951821666667
tree_fall,Non-corridor,Low,1,High ground,22,0,0,66.67837425
vehicle_breakdown,ORR North 1,High,0,Hebbala,20,5,0,22.85411148333333
vehicle_breakdown,Tumkur Road,High,0,Yeshwanthpura,19,5,1,20.733621333333332
vehicle_breakdown,Bellary Road 1,High,0,Sadashivanagar,23,4,0,6.232070666666667
vehicle_breakdown,Mysore Road,High,1,Halasuru Gate,20,1,0,42.883703016666665
vehicle_breakdown,Bellary Road 1,High,0,Kodigehalli,21,4,0,39.106470433333335
vehicle_breakdown,ORR East 1,High,0,Bellandur,21,3,0,97.77232951666666
vehicle_breakdown,Non-corridor,Low,0,Rajajinagar,6,1,0,45.5785642
vehicle_breakdown,Bannerghata Road,High,0,Mico Layout,4,1,0,20.97513005
vehicle_breakdown,Tumkur Road,High,0,Peenya,4,6,0,50.57958421666667
others,Non-corridor,Low,0,Rajajinagar,21,2,0,63.64818135
vehicle_breakdown,Mysore Road,High,0,Byatarayanapura,3,4,0,59.16374196666666
accident,Non-corridor,Low,1,Kengeri,13,4,0,28.09345525
others,ORR North 2,High,0,Jalahalli,22,5,0,10.306896266666666
vehicle_breakdown,Tumkur Road,High,0,Yeshwanthpura,23,5,0,64.56195151666667
vehicle_breakdown,Non-corridor,Low,0,Sheshadripuram,8,2,1,50.1230212
vehicle_breakdown,Non-corridor,Low,0,Mahadevapura,7,4,1,45.65551266666667
vehicle_breakdown,Non-corridor,Low,0,High ground,22,3,0,128.41844893333334
others,Non-corridor,Low,0,Vijayanagara,20,3,0,27.78847215
vehicle_breakdown,Non-corridor,Low,0,Electronic City,5,2,0,17.692932883333334
vehicle_breakdown,Bellary Road 1,High,0,Sadashivanagar,4,3,0,6.392379616666667
vehicle_breakdown,Mysore Road,High,0,Halasuru Gate,19,4,1,20.381774716666666
vehicle_breakdown,Bellary Road 1,High,0,Sadashivanagar,21,4,0,9.997270066666664
others,Mysore Road,High,0,Halasuru Gate,5,0,0,154.96781246666666
vehicle_breakdown,Tumkur Road,High,0,Peenya,9,0,1,7.989997
vehicle_breakdown,Mysore Road,High,0,City Market,4,2,0,41.90043643333333
vehicle_breakdown,Non-corridor,Low,0,Pulikeshinagar(F.Town),7,4,1,67.49291361666667
vehicle_breakdown,Hosur Road,High,0,HSR Layout,20,0,0,21.60461613333333
vehicle_breakdown,Old Madras Road,High,0,Halasur,3,0,0,35.652395733333336
vehicle_breakdown,Magadi Road,High,0,Kamakshipalya,8,1,1,49.2026263
vehicle_breakdown,Hosur Road,High,0,Adugodi,22,0,0,66.10073248333333
vehicle_breakdown,Tumkur Road,High,0,Peenya,3,2,0,7.489767433333333
others,Bellary Road 1,High,0,High ground,19,5,1,28.94429583333333
water_logging,ORR East 2,High,0,Mahadevapura,5,3,0,30.67920825
vehicle_breakdown,Non-corridor,Low,0,Chamarajpet,3,6,0,71.04905861666666
tree_fall,Non-corridor,Low,0,J.P. Nagar,20,3,0,321.23818236666665
vehicle_breakdown,Non-corridor,Low,0,Wilson Garden,19,6,1,51.39911233333333
others,Mysore Road,High,1,Kengeri,0,6,0,306.1306395666667
vehicle_breakdown,Hosur Road,High,0,Electronic City,9,4,1,47.11091685
vehicle_breakdown,Mysore Road,High,0,Halasuru Gate,5,2,0,54.04092538333334
vehicle_breakdown,Tumkur Road,High,0,Peenya,3,4,0,18.19665601666667
vehicle_breakdown,ORR East 1,High,0,HAL Old Airport,22,1,0,146.0768349
others,Non-corridor,Low,0,Hennuru,19,1,1,531.4297273999999
vehicle_breakdown,Magadi Road,High,0,Kamakshipalya,7,4,1,65.73336365
vehicle_breakdown,Magadi Road,High,0,Magadi Road,8,6,1,23.494592333333333
vehicle_breakdown,Mysore Road,High,0,Byatarayanapura,1,5,0,26.13505413333333
others,ORR East 2,High,0,HAL Old Airport,2,0,0,170.56828548333334
vehicle_breakdown,Mysore Road,High,0,City Market,3,3,0,22.565027816666667
vehicle_breakdown,Tumkur Road,High,0,Yeshwanthpura,20,3,0,104.27178085
vehicle_breakdown,Non-corridor,Low,0,Chamarajpet,20,2,0,88.99168374999999
vehicle_breakdown,Bellary Road 1,High,0,High ground,5,3,0,39.85933068333333
vehicle_breakdown,Bellary Road 1,High,0,Sadashivanagar,18,0,1,110.57912203333332
vehicle_breakdown,Non-corridor,Low,0,Halasuru Gate,5,5,0,76.01247123333333
vehicle_breakdown,ORR North 1,High,0,Hebbala,19,1,1,25.27831845
vehicle_breakdown,Tumkur Road,High,0,Peenya,18,1,1,77.64849921666668
vehicle_breakdown,Bannerghata Road,High,0,Mico Layout,20,2,0,62.15927346666667
vehicle_breakdown,Mysore Road,High,0,Halasuru Gate,23,2,0,4.0160994500000005
vehicle_breakdown,Non-corridor,Low,0,Kengeri,20,4,0,39.28716648333333
vehicle_breakdown,Non-corridor,Low,0,Jalahalli,4,1,0,6.593964850000001
others,Non-corridor,Low,0,Upparpet,20,3,0,49.2566289
vehicle_breakdown,Bellary Road 1,High,0,Sadashivanagar,5,2,0,6.553654666666668
vehicle_breakdown,Tumkur Road,High,0,Yeshwanthpura,22,3,0,13.265553916666668
vehicle_breakdown,ORR North 2,High,0,Yeshwanthpura,0,5,0,50.82721918333333
vehicle_breakdown,ORR East 1,High,0,HSR Layout,4,1,0,15.380214683333332
vehicle_breakdown,ORR East 2,High,0,Banaswadi,20,0,0,5.492729283333333
others,Airport New South Road,High,0,Hennuru,1,3,0,16.642737933333333
vehicle_breakdown,Non-corridor,Low,0,Jnanabharathi,20,2,0,54.60272913333333
vehicle_breakdown,Bellary Road 2,High,0,Yelahanka,5,6,0,41.04432583333333
accident,Airport New South Road,High,0,Pulikeshinagar(F.Town),1,2,0,68.80150233333333
accident,Bellary Road 1,High,0,Sadashivanagar,22,5,0,22.10445898333333
vehicle_breakdown,Magadi Road,High,0,Kamakshipalya,6,3,0,67.566669
vehicle_breakdown,Non-corridor,Low,0,K.R. Pura,5,4,0,84.81419685
vehicle_breakdown,Bellary Road 2,High,0,Yelahanka,3,2,0,21.891094866666663
vehicle_breakdown,Bellary Road 1,High,0,Sadashivanagar,3,3,0,23.641425966666667
vehicle_breakdown,Mysore Road,High,0,Byatarayanapura,2,5,0,34.62066285
road_conditions,Bellary Road 1,High,1,Sadashivanagar,20,6,0,288.8241364
vehicle_breakdown,ORR East 1,High,0,HSR Layout,6,3,0,89.75760016666666
vehicle_breakdown,Tumkur Road,High,1,Sadashivanagar,9,5,1,15.850226350000002
construction,Bellary Road 2,High,0,Chikkajala,4,3,0,60.798384383333335
road_conditions,ORR West 1,High,0,Banashankari,21,3,0,62.26401783333333
water_logging,Old Madras Road,High,1,Ashok Nagar,6,3,0,201.7505084166667
vehicle_breakdown,Mysore Road,High,0,Chamarajpet,0,0,0,11.277187116666664
vehicle_breakdown,Non-corridor,Low,0,Banashankari,8,6,1,49.50281723333333
vehicle_breakdown,Non-corridor,Low,0,Mahadevapura,22,5,0,23.75329868333333
vehicle_breakdown,Tumkur Road,High,0,Yeshwanthpura,23,1,0,90.94725448333334
vehicle_breakdown,Bellary Road 2,High,0,Kodigehalli,1,4,0,61.873340950000006
vehicle_breakdown,Magadi Road,High,0,Kamakshipalya,8,2,1,15.929077366666666
vehicle_breakdown,Non-corridor,Low,0,Chamarajpet,6,1,0,59.08022015
others,Mysore Road,High,0,Chamarajpet,19,5,1,388.87556163333335
vehicle_breakdown,Bannerghata Road,High,0,Jayanagara,6,3,0,108.71099421666666
vehicle_breakdown,Tumkur Road,High,0,Peenya,0,0,0,45.264776866666665
others,Bellary Road 2,High,0,Yelahanka,2,3,0,250.19651421666669
others,Old Madras Road,High,0,Ashok Nagar,21,0,0,90.64092015
others,Non-corridor,Low,0,Sheshadripuram,10,4,0,25.36762938333333
water_logging,Tumkur Road,High,0,Peenya,6,2,0,72.85393916666666
vehicle_breakdown,Non-corridor,Low,0,Kamakshipalya,3,1,0,18.39452543333333
others,Non-corridor,Low,0,Whitefield,6,6,0,36.25226046666667
vehicle_breakdown,Mysore Road,High,0,Halasuru Gate,21,3,0,57.51257438333334
tree_fall,Non-corridor,Low,1,Basavanagudi,6,5,0,52.854736083333336
vehicle_breakdown,Non-corridor,Low,0,High ground,19,3,1,95.82774763333332
vehicle_breakdown,Bellary Road 1,High,0,Sadashivanagar,21,4,0,4.05119445
vehicle_breakdown,ORR East 2,High,0,HAL Old Airport,2,5,0,27.418236333333333
vehicle_breakdown,ORR East 1,High,0,Bellandur,20,0,0,10.9303683
vehicle_breakdown,Non-corridor,Low,0,Whitefield,7,0,1,71.70723046666667
vehicle_breakdown,Tumkur Road,High,0,Yeshwanthpura,10,1,0,105.1540334
vehicle_breakdown,Mysore Road,High,0,Chamarajpet,5,1,0,55.2758047
vehicle_breakdown,ORR North 2,High,0,Jalahalli,10,4,0,7.548102716666666
accident,Non-corridor,Low,0,Peenya,21,5,0,8.980089583333333
vehicle_breakdown,Mysore Road,High,0,City Market,19,3,1,71.89760106666667
others,Non-corridor,Low,1,Peenya,0,5,0,313.8667528
vehicle_breakdown,Tumkur Road,High,0,Yeshwanthpura,20,1,0,52.31364178333333
others,Magadi Road,High,0,Kamakshipalya,5,5,0,140.94401789999998
vehicle_breakdown,Mysore Road,High,0,Byatarayanapura,3,4,0,68.26804354999999
vehicle_breakdown,Non-corridor,Low,0,Whitefield,23,6,0,40.976809116666665
vehicle_breakdown,Non-corridor,Low,0,Sheshadripuram,6,2,0,37.56076245
vehicle_breakdown,Old Madras Road,High,0,Shivajinagar,9,1,1,30.67291765
vehicle_breakdown,Non-corridor,Low,0,Hennuru,20,4,0,87.5886433
vehicle_breakdown,Bellary Road 1,High,0,Hebbala,1,1,0,60.9291782
vehicle_breakdown,Non-corridor,Low,0,Peenya,3,4,0,57.23335346666667
water_logging,Bellary Road 1,High,0,High ground,6,5,0,160.49394478333335
vehicle_breakdown,Magadi Road,High,0,Kamakshipalya,6,5,0,32.2544127
vehicle_breakdown,Bannerghata Road,High,0,Jayanagara,20,1,0,31.053444266666663
vehicle_breakdown,Mysore Road,High,0,Byatarayanapura,2,5,0,58.13958933333333
vehicle_breakdown,Non-corridor,Low,0,Sheshadripuram,6,5,0,72.34147603333332
pot_holes,CBD 1,High,1,Shivajinagar,21,0,0,45.08455431666666
vehicle_breakdown,Non-corridor,Low,0,Sheshadripuram,23,1,0,30.86997373333333
vehicle_breakdown,Bellary Road 2,High,0,Yelahanka,20,5,0,108.3117811
vehicle_breakdown,Non-corridor,Low,0,Adugodi,3,6,0,149.70177753333334
vehicle_breakdown,Non-corridor,Low,1,Wilson Garden,21,5,0,16.730086149999998
vehicle_breakdown,Non-corridor,Low,0,K.R. Pura,2,0,0,68.62886456666666
vehicle_breakdown,Bellary Road 2,High,0,Yelahanka,3,6,0,33.33801285
vehicle_breakdown,Non-corridor,Low,0,Cubbon Park,5,2,0,76.49049193333333
vehicle_breakdown,ORR West 1,High,0,Banashankari,8,4,1,58.62555233333333
others,Non-corridor,Low,0,Wilson Garden,3,0,0,110.96327143333332
vehicle_breakdown,Tumkur Road,High,0,Yeshwanthpura,20,0,0,84.17469084999999
vehicle_breakdown,Tumkur Road,High,0,Yeshwanthpura,10,6,0,91.52639778333334
vehicle_breakdown,Non-corridor,Low,0,Chikkabanavara,20,0,0,29.094076266666665
vehicle_breakdown,Hennur Main Road,High,0,Hennuru,22,2,0,92.29220731666666
water_logging,Old Madras Road,High,0,Cubbon Park,7,5,1,65.57669031666667
vehicle_breakdown,Hosur Road,High,0,Madiwala,5,3,0,14.2335291
vehicle_breakdown,Varthur Road,High,0,Whitefield,5,6,0,37.8018373
water_logging,Mysore Road,High,1,Chamarajpet,5,3,0,177.56342588333334
others,CBD 2,High,0,Cubbon Park,2,3,0,32.9574732
vehicle_breakdown,Non-corridor,Low,0,Kengeri,2,1,0,67.34591795
others,Non-corridor,Low,1,Sadashivanagar,1,4,0,42.96236663333333
others,Hosur Road,High,0,Madiwala,20,4,0,330.18084595
vehicle_breakdown,Non-corridor,Low,0,Rajajinagar,21,3,0,104.50401355
vehicle_breakdown,ORR North 1,High,0,Banaswadi,22,2,0,52.80341505
vehicle_breakdown,Tumkur Road,High,0,Peenya,23,3,0,30.20727048333333
vehicle_breakdown,Non-corridor,Low,0,Upparpet,3,0,0,64.19872528333333
vehicle_breakdown,Bellary Road 1,High,0,Sadashivanagar,3,4,0,60.4495289
vehicle_breakdown,Non-corridor,Low,0,Halasuru Gate,5,3,0,25.39199308333333
tree_fall,Non-corridor,Low,0,Jeevanbheemanagar,20,4,0,486.97046405
vehicle_breakdown,Magadi Road,High,0,Kamakshipalya,0,1,0,111.84865853333334
vehicle_breakdown,Bellary Road 2,High,0,Yelahanka,3,1,0,37.210154933333335
vehicle_breakdown,Old Madras Road,High,0,Halasur,3,1,0,46.4795299
vehicle_breakdown,Non-corridor,Low,1,Jnanabharathi,4,5,0,50.121874866666666
vehicle_breakdown,Non-corridor,Low,0,Yelahanka,5,4,0,19.6133014
vehicle_breakdown,Tumkur Road,High,0,Yeshwanthpura,19,4,1,72.88357673333333
vehicle_breakdown,Bellary Road 1,High,0,Sadashivanagar,6,1,0,25.291362366666664
others,Bellary Road 1,High,0,Sadashivanagar,2,2,0,43.06716361666667
vehicle_breakdown,Magadi Road,High,0,Kamakshipalya,0,3,0,43.20492978333333
vehicle_breakdown,Hosur Road,High,0,Madiwala,20,3,0,9.537807249999998
vehicle_breakdown,Hosur Road,High,0,Madiwala,1,6,0,38.88228771666666
tree_fall,Tumkur Road,High,0,Yeshwanthpura,8,3,1,24.31025375
vehicle_breakdown,Non-corridor,Low,0,Shivajinagar,5,5,0,40.62272716666666
vehicle_breakdown,Non-corridor,Low,0,Kengeri,6,2,0,67.65367151666666
vehicle_breakdown,ORR West 1,High,0,Banashankari,4,5,0,36.08605643333333
vehicle_breakdown,Non-corridor,Low,0,Wilson Garden,4,3,0,40.86747448333333
vehicle_breakdown,Tumkur Road,High,0,Yeshwanthpura,2,3,0,88.48042575
vehicle_breakdown,Non-corridor,Low,0,K.R. Pura,1,1,0,8.368193383333333
vehicle_breakdown,ORR North 1,High,0,Hebbala,21,4,0,17.6375147
vehicle_breakdown,Mysore Road,High,0,Byatarayanapura,20,1,0,36.22502158333334
vehicle_breakdown,Mysore Road,High,1,Halasuru Gate,6,6,0,13.030755666666666
vehicle_breakdown,ORR West 1,High,0,Banashankari,0,1,0,43.33326306666667
vehicle_breakdown,Bellary Road 1,High,0,High ground,4,6,0,46.93523065
vehicle_breakdown,Non-corridor,Low,0,Jayanagara,4,4,0,111.59204438333332
water_logging,Non-corridor,Low,0,High ground,4,1,0,389.9546150833333
road_conditions,ORR East 2,High,1,HAL Old Airport,21,0,0,1.9296002833333328
others,Non-corridor,Low,0,Adugodi,21,4,0,57.6405702
vehicle_breakdown,Tumkur Road,High,0,Yeshwanthpura,8,1,1,63.94471371666667
vehicle_breakdown,Mysore Road,High,0,Chamarajpet,5,1,0,21.95295851666667
vehicle_breakdown,Non-corridor,Low,0,K.R. Pura,4,3,0,122.89680243333332
vehicle_breakdown,Non-corridor,Low,1,Pulikeshinagar(F.Town),20,0,0,72.3468573
vehicle_breakdown,Mysore Road,High,0,Chamarajpet,20,1,0,102.62026928333331
vehicle_breakdown,ORR North 1,High,0,Banaswadi,2,5,0,31.18116183333333
water_logging,Non-corridor,Low,0,Basavanagudi,4,1,0,137.85110428333334
vehicle_breakdown,Non-corridor,Low,0,K.R. Pura,6,3,0,41.31266376666667
vehicle_breakdown,Non-corridor,Low,0,Sheshadripuram,21,4,0,8.934634983333332
vehicle_breakdown,ORR North 1,High,0,Hebbala,1,4,0,62.70201386666667
vehicle_breakdown,Bellary Road 1,High,0,Sadashivanagar,19,4,1,52.97608373333333
vehicle_breakdown,Bellary Road 1,High,0,Hebbala,19,2,1,119.66875773333332
water_logging,Tumkur Road,High,0,Peenya,8,2,1,22.479101616666664
construction,Hennur Main Road,High,0,Hennuru,20,1,0,124.48846268333334
vehicle_breakdown,West of Chord Road,High,0,Vijayanagara,4,1,0,30.68868525
vehicle_breakdown,Tumkur Road,High,0,Sadashivanagar,19,6,1,49.72454593333334
vehicle_breakdown,Hosur Road,High,0,Madiwala,19,1,1,49.44120266666666
vehicle_breakdown,ORR East 2,High,0,Mahadevapura,1,6,0,31.0078949
water_logging,Mysore Road,High,1,Chamarajpet,6,5,0,214.5883546833333
water_logging,Non-corridor,Low,0,Wilson Garden,7,4,1,70.98094761666667
vehicle_breakdown,Mysore Road,High,0,Byatarayanapura,2,1,0,32.07267888333333
vehicle_breakdown,Mysore Road,High,0,Byatarayanapura,21,6,0,23.780724000000003
congestion,Non-corridor,Low,1,Kamakshipalya,4,2,0,12.732202816666668
vehicle_breakdown,ORR East 1,High,0,Bellandur,19,4,1,33.951876483333336
others,Tumkur Road,High,0,Yeshwanthpura,5,0,0,92.57581136666666
vehicle_breakdown,Mysore Road,High,0,Halasuru Gate,8,4,1,41.48662983333334
vehicle_breakdown,ORR North 1,High,0,Mahadevapura,18,1,1,124.40155733333332
vehicle_breakdown,Non-corridor,Low,0,Halasuru Gate,6,0,0,88.78084009999999
vehicle_breakdown,Mysore Road,High,0,Ashok Nagar,20,6,0,35.252319033333336
vehicle_breakdown,Non-corridor,Low,0,K.R. Pura,2,1,0,81.4365754
vehicle_breakdown,Tumkur Road,High,0,Yeshwanthpura,23,5,0,2.0504059
vehicle_breakdown,Non-corridor,Low,0,Magadi Road,8,3,1,49.27864815
others,Bellary Road 2,High,0,Yelahanka,4,6,0,141.81894821666668
vehicle_breakdown,Old Madras Road,High,0,Halasur,19,5,1,21.099181166666664
vehicle_breakdown,Bellary Road 1,High,0,High ground,2,3,0,86.29412574999999
vehicle_breakdown,Non-corridor,Low,0,K.R. Pura,21,4,0,35.28199905
accident,Non-corridor,Low,0,Sadashivanagar,20,4,0,77.63881098333333
vehicle_breakdown,Bellary Road 2,High,0,Yelahanka,1,4,0,6.02780025
water_logging,Non-corridor,Low,0,Halasuru Gate,20,0,0,4.666376866666667
others,CBD 2,High,0,Cubbon Park,0,6,0,187.27650548333332
vehicle_breakdown,Mysore Road,High,0,Byatarayanapura,2,1,0,24.4252093
vehicle_breakdown,ORR East 1,High,0,HSR Layout,19,0,1,145.02591746666667
vehicle_breakdown,Magadi Road,High,0,Kamakshipalya,1,0,0,8.908011233333333
accident,Tumkur Road,High,0,Yeshwanthpura,20,4,0,62.21196405
others,Bellary Road 1,High,0,Sadashivanagar,5,1,0,122.96864301666666
construction,ORR North 1,High,0,Banaswadi,12,5,0,416.4596988166667
vehicle_breakdown,Non-corridor,Low,0,Chikkajala,22,4,0,53.86242988333333
vehicle_breakdown,Hosur Road,High,0,Madiwala,8,1,1,82.93424305
vehicle_breakdown,Non-corridor,Low,0,Upparpet,3,1,0,10.2221026
accident,Non-corridor,Low,1,Jnanabharathi,23,4,0,81.74033895
vehicle_breakdown,Tumkur Road,High,0,Peenya,3,0,0,80.04287316666667
vehicle_breakdown,Bellary Road 2,High,0,Yelahanka,5,4,0,12.500674383333337
vehicle_breakdown,Non-corridor,Low,0,Kamakshipalya,23,5,0,8.764527933333333
vehicle_breakdown,ORR West 1,High,0,Banashankari,5,2,0,141.02791743333333
vehicle_breakdown,Non-corridor,Low,1,Wilson Garden,8,4,1,32.297003716666666
vehicle_breakdown,Non-corridor,Low,0,K.R. Pura,5,2,0,62.10533875
vehicle_breakdown,Bannerghata Road,High,0,Wilson Garden,23,3,0,21.371302766666663
vehicle_breakdown,Non-corridor,Low,1,Halasur,23,2,0,130.85829606666667
vehicle_breakdown,ORR North 2,High,0,Jalahalli,1,4,0,24.8373106
vehicle_breakdown,Non-corridor,Low,0,K.R. Pura,3,1,0,24.38405428333333
others,Hennur Main Road,High,0,K.G. Halli,6,4,0,43.87439846666667
tree_fall,Non-corridor,Low,1,Banashankari,5,5,0,53.0065693
vehicle_breakdown,Hennur Main Road,High,0,Hennuru,4,2,0,100.59974936666669
vehicle_breakdown,Mysore Road,High,0,Halasuru Gate,0,2,0,3.2735072166666668
vehicle_breakdown,Non-corridor,Low,0,K.R. Pura,20,1,0,18.12563553333333
vehicle_breakdown,Non-corridor,Low,0,Sadashivanagar,18,3,1,64.02628708333333
vehicle_breakdown,Old Madras Road,High,0,Jeevanbheemanagar,4,3,0,33.5543789
vehicle_breakdown,Tumkur Road,High,0,Yeshwanthpura,20,0,0,19.710776516666662
others,Bellary Road 2,High,0,Chikkajala,20,4,0,173.80799983333333
water_logging,Non-corridor,Low,0,High ground,6,5,0,63.20659305
others,CBD 2,High,0,Cubbon Park,1,2,0,91.00916453333332
tree_fall,Non-corridor,Low,1,Sadashivanagar,6,6,0,53.07258183333333
vehicle_breakdown,Non-corridor,Low,0,K.R. Pura,22,1,0,23.468869533333336
vehicle_breakdown,Bellary Road 2,High,0,Yelahanka,20,5,0,99.97760308333334
others,Non-corridor,Low,0,Chamarajpet,7,2,1,4.450959783333333
others,Non-corridor,Low,0,Mahadevapura,3,6,0,56.02064845
vehicle_breakdown,ORR North 2,High,0,Jalahalli,21,4,0,56.45296956666667
accident,ORR East 1,High,0,Bellandur,0,6,0,34.19998446666667
vehicle_breakdown,Bellary Road 1,High,0,Sadashivanagar,7,4,1,27.943233333333332
vehicle_breakdown,Tumkur Road,High,0,Yeshwanthpura,5,5,0,30.345930816666662
vehicle_breakdown,Bellary Road 1,High,0,R.T. Nagar,21,1,0,83.49164651666666
vehicle_breakdown,Bellary Road 2,High,0,Yelahanka,5,6,0,14.264672216666666
vehicle_breakdown,Old Airport Road,High,0,Halasur,3,5,0,27.16510463333333
vehicle_breakdown,Non-corridor,Low,0,Jayanagara,7,0,1,18.82696628333333
others,Non-corridor,Low,0,Cubbon Park,5,2,0,48.774039916666666
vehicle_breakdown,Non-corridor,Low,0,Pulikeshinagar(F.Town),20,4,0,46.60752335
vehicle_breakdown,Non-corridor,Low,0,V.V.Puram (C.Pet),7,6,1,90.95861588333334
vehicle_breakdown,Non-corridor,Low,0,Devanahalli Airport,6,5,0,54.28464705
vehicle_breakdown,Non-corridor,Low,1,High ground,7,4,1,63.35080513333333
vehicle_breakdown,Bellary Road 2,High,0,Yelahanka,4,5,0,26.71345583333333
vehicle_breakdown,Non-corridor,Low,0,Jayanagara,7,3,1,112.04517458333332
vehicle_breakdown,Non-corridor,Low,0,Mahadevapura,8,3,1,21.601343216666667
vehicle_breakdown,Tumkur Road,High,0,Yeshwanthpura,1,0,0,21.473084716666666
vehicle_breakdown,Bellary Road 1,High,0,Sadashivanagar,0,4,0,24.70797813333333
water_logging,Magadi Road,High,0,Kamakshipalya,6,6,0,256.12679966666667
others,Hosur Road,High,1,Madiwala,18,5,1,112.07313198333333
vehicle_breakdown,Bellary Road 2,High,0,Yelahanka,8,2,1,47.56957551666667
vehicle_breakdown,Old Madras Road,High,0,Jeevanbheemanagar,22,3,0,43.62368715
vehicle_breakdown,Bannerghata Road,High,0,Mico Layout,20,2,0,27.9523293
vehicle_breakdown,Old Airport Road,High,0,Halasur,20,5,0,85.34070533333333
vehicle_breakdown,Bellary Road 2,High,1,Yelahanka,7,0,1,33.596919400000004
vehicle_breakdown,Non-corridor,Low,0,Sheshadripuram,5,1,0,15.536178283333332
vehicle_breakdown,Mysore Road,High,0,Halasuru Gate,18,6,1,8.410828716666666
vehicle_breakdown,Hosur Road,High,0,Madiwala,0,6,0,35.21883235
others,ORR East 2,High,0,Mahadevapura,22,0,0,91.73039343333332
vehicle_breakdown,Non-corridor,Low,0,Adugodi,23,2,0,39.13312485
water_logging,Bannerghata Road,High,0,Hulimavu,8,4,1,48.68090058333333
vehicle_breakdown,Tumkur Road,High,0,Yeshwanthpura,2,0,0,19.72779615
vehicle_breakdown,Bellary Road 1,High,0,Hebbala,22,3,0,12.097447016666669
vehicle_breakdown,Hosur Road,High,0,Madiwala,20,1,0,22.29174835
vehicle_breakdown,Varthur Road,High,0,Whitefield,22,4,0,11.872288033333332
construction,ORR North 1,High,0,Banaswadi,13,5,0,410.07223675
vehicle_breakdown,CBD 1,High,0,Shivajinagar,3,6,0,11.132504916666669
vehicle_breakdown,ORR East 1,High,0,Madiwala,21,1,0,37.48756958333333
vehicle_breakdown,Mysore Road,High,0,Byatarayanapura,7,4,1,39.6093981
vehicle_breakdown,Non-corridor,Low,0,Chamarajpet,0,4,0,6.931877533333333
vehicle_breakdown,ORR West 1,High,0,Banashankari,21,0,0,4.3907913333333335
vehicle_breakdown,Bellary Road 1,High,0,Kodigehalli,7,2,1,14.133789316666668
vehicle_breakdown,Non-corridor,Low,0,Whitefield,4,2,0,51.47168045
pot_holes,Non-corridor,Low,0,Whitefield,22,3,0,16.9942509
vehicle_breakdown,Mysore Road,High,0,Halasuru Gate,6,1,0,4.311332166666667
vehicle_breakdown,Bellary Road 2,High,0,Yelahanka,6,2,0,21.91443695
others,Mysore Road,High,1,Kengeri,21,3,0,33.48906055
vehicle_breakdown,Tumkur Road,High,0,Yeshwanthpura,5,6,0,17.231514116666666
vehicle_breakdown,Bellary Road 1,High,0,Sadashivanagar,7,6,1,116.56037328333332
others,ORR North 2,High,0,Jalahalli,8,4,1,112.90304878333332
vehicle_breakdown,ORR West 1,High,0,Banashankari,22,0,0,116.45913183333332
congestion,Hennur Main Road,High,0,Hennuru,4,4,0,157.83113301666666
vehicle_breakdown,Non-corridor,Low,0,Wilson Garden,1,3,0,47.84910341666667
vehicle_breakdown,Non-corridor,Low,0,Rajajinagar,5,6,0,80.12362475
vehicle_breakdown,ORR East 1,High,0,HAL Old Airport,23,3,0,89.64109846666666
vehicle_breakdown,Non-corridor,Low,0,Peenya,11,2,0,41.68652611666666
vehicle_breakdown,Non-corridor,Low,0,Whitefield,0,2,0,23.25843605
vehicle_breakdown,Tumkur Road,High,0,Yeshwanthpura,11,6,0,60.87218893333333
vehicle_breakdown,Non-corridor,Low,0,Jalahalli,6,4,0,29.09114751666667
vehicle_breakdown,Bellary Road 1,High,0,Sadashivanagar,3,4,0,20.309035
tree_fall,Non-corridor,Low,1,Kodigehalli,5,1,0,81.05660200000001
vehicle_breakdown,Non-corridor,Low,0,Yelahanka,23,5,0,36.74988463333333
vehicle_breakdown,Bellary Road 1,High,0,Kodigehalli,6,5,0,7.943334633333333
vehicle_breakdown,Tumkur Road,High,0,Peenya,11,0,0,35.686632450000005
vehicle_breakdown,Bannerghata Road,High,0,Mico Layout,3,0,0,86.29304546666667
road_conditions,Bellary Road 2,High,1,Yelahanka,5,1,0,58.72275493333333
vehicle_breakdown,ORR West 1,High,0,Byatarayanapura,19,0,1,39.58132188333333
vehicle_breakdown,Magadi Road,High,0,Kamakshipalya,1,6,0,17.01463426666667
vehicle_breakdown,Tumkur Road,High,0,Yeshwanthpura,7,6,1,9.43075655
vehicle_breakdown,Non-corridor,Low,0,Jnanabharathi,5,5,0,13.15723055
others,Non-corridor,Low,0,Wilson Garden,20,6,0,280.83443520000003
accident,ORR North 1,High,0,Banaswadi,19,1,1,21.757424
vehicle_breakdown,Old Airport Road,High,0,HAL Old Airport,0,1,0,1.2535275166666666
vehicle_breakdown,Old Madras Road,High,0,Shivajinagar,21,5,0,93.39061898333333
vehicle_breakdown,Non-corridor,Low,0,K.S. Layout,21,0,0,13.002653716666666
vehicle_breakdown,Mysore Road,High,0,Halasuru Gate,5,4,0,54.60528863333333
vehicle_breakdown,Non-corridor,Low,0,Jnanabharathi,22,5,0,46.14128001666666
vehicle_breakdown,Non-corridor,Low,0,Electronic City,6,1,0,61.12860748333333
vehicle_breakdown,Non-corridor,Low,0,K.S. Layout,1,1,0,19.04382405
water_logging,Mysore Road,High,1,Chamarajpet,6,5,0,34.89283663333333
