id,description,event_cause,priority,police_station,corridor
FKID008063,Stock 15 underpass  towards gate number 04 ಕಡೆ ಬಿಎಂಟಿಸಿ ಬಸ್ ಬ್ಯಾಟರಿ ಪ್ರಾಬ್ಲಮ್ ಯಿಂದ ಕೆಟ್ಟು ನಿಂತಿರುತ್ತದೆ ಸರ್,vehicle_breakdown,High,Sadashivanagar,Bellary Road 1
FKID000462,"Private bus offroad due vehicle break down, traffic no problem",vehicle_breakdown,High,Byatarayanapura,Mysore Road
FKID003996,APSRTC VEHICLE OFF ROAD GEAR PROBLEM VEHICLE MOVEMENT NO PROBLEM SIR,vehicle_breakdown,High,Halasur,Old Madras Road
FKID000891,clutch plat problem,vehicle_breakdown,High,Bellandur,ORR East 1
FKID003413,ಲಾರಿ ಎರಡು ಹಿಂಬದಿಯ ಟೈರ್ ಒಡೆದು ಹೋಗಿದ್ದು ವಾಹನವನ್ನು ರಸ್ತೆಯ ಎಡ ಭಾಗದಲ್ಲಿ ನಿಲ್ಲಿಸಿರುತ್ತೇನೆ ಮತ್ತು ಚಾಲಕ ಬೇಗ ರೆಡಿ ಮಾಡಿಕೊಂಡು ಹೋಗುವುದಾಗಿ ತಿಳಿಸಿರುತ್ತಾನೆ ಸರ್,vehicle_breakdown,Low,Wilson Garden,Non-corridor
FKID001483,due no traffic problem Sir,vehicle_breakdown,High,Halasuru Gate,Mysore Road
FKID004539,Electric BMTC Bus battery low prablem,vehicle_breakdown,High,High ground,Bellary Road 1
FKID006508,Electric BMTC Bus battery low prablem,vehicle_breakdown,Low,High ground,Mysore Road
FKID006310,This vehicle breakdown at 18th cross junction starting problem,vehicle_breakdown,Low,Sadashivanagar,Non-corridor
FKID002332,Due to starting problem a ambulance off-road near [LOCATION] care hospital,vehicle_breakdown,High,Magadi Road,West of Chord Road
FKID008039,SJP Junction Towards stock 14,vehicle_breakdown,High,Halasuru Gate,Mysore Road
FKID005261,Palahalli gate onflyover to wards city eicher vehicle clutch plate problem sir traffic normal mument sir,vehicle_breakdown,High,Yelahanka,Bellary Road 2
FKID007188,[PERSON] on flyover towards airport [LOCATION] offroad back wheel puncher sir traffic no problem sir,vehicle_breakdown,High,Kodigehalli,Bellary Road 2
FKID002101,front right side tire puncture,vehicle_breakdown,Low,Halasuru Gate,Non-corridor
FKID004474,Hgv vehicle off road due to fuel leakage near venkatam cafe towards hebbal circle sir,vehicle_breakdown,High,Hebbala,ORR North 1
FKID007196,Vaccum cut,vehicle_breakdown,Low,Adugodi,Non-corridor
FKID007873,ವೆಹಿಕಲ್ ಟೈ ಯೇರ್ ಬ್ಲಾಸ್ಟ್ ಟ್ರಾಫಿಕ್ ಏನು [PERSON] ಇಲ್ಲ ಸರ್,vehicle_breakdown,High,Byatarayanapura,Mysore Road
FKID004892,Off road due to joint problem towards tumkur traffic normal moving sir,vehicle_breakdown,Low,No Police Station,Non-corridor
FKID005461,ಪುಟ್ಟೇನಹಳ್ಳಿ ಡಿಪೋ  ಹತ್ತಿರ ಟೆಂಪೋ ವಾಹನ [PERSON] ಡೌನ್ ಆಗಿ ಫಸ್ಟ್ ಟ್ರ್ಯಾಕ್ ನಲ್ಲಿ ನಿಂತಿದ್ದು ಸ್ಲೋ ಮೊಮೆಂಟ್ ಟ್ರಾಫಿಕ್ ಇರುತ್ತದೆ ಸರ್.,vehicle_breakdown,Low,Yelahanka,Non-corridor
FKID001832,starting problem to bus. Nothing problem to Traffic,vehicle_breakdown,High,Vijayanagara,West of Chord Road
FKID003231,BMTC Depo no 31 [PERSON] circle towards varthur college traffic slow movement sir,vehicle_breakdown,Low,Whitefield,Non-corridor
FKID002099,lorry off road at near [LOCATION] shrigandakavalu junction towards sunkadakatte sir,vehicle_breakdown,High,Kamakshipalya,Magadi Road
FKID004049,vehicle breakdown due clutch plate problem at near to kr pura tr ps towards city,vehicle_breakdown,Low,K.R. Pura,Non-corridor
FKID002138,axcel cut,vehicle_breakdown,Low,No Police Station,Non-corridor
FKID003988,driver is not there in car,vehicle_breakdown,Low,Sadashivanagar,Non-corridor
FKID005479,[LOCATION] towards hebbal circle car off road,vehicle_breakdown,High,Hebbala,ORR North 1
FKID004688,Vehicle breakdown due to tyre puncture,vehicle_breakdown,High,Sadashivanagar,Bellary Road 1
FKID001102,vahical breakdown near [LOCATION] bus stop towords hoskote sir,vehicle_breakdown,Low,K.R. Pura,Non-corridor
FKID001702,ಶಾರ್ಟ ಸರ್ಕ್ಯೂಟ್ ಲ್ಲಿ ಬೆಂಕಿ ಕಾಣಿಸಿಕೊಂಡಿದೆ.,vehicle_breakdown,Low,Wilson Garden,Non-corridor
FKID002787,vehicle breakdown traffic normal flowing 5pm re,vehicle_breakdown,High,HSR Layout,Hosur Road
FKID004794,Car off road. [PERSON] towerds chunchagatta cross. Starting problem. Traffic normal sir,vehicle_breakdown,Low,J.P. Nagar,Non-corridor
FKID007287,Pvt minibus starting problem near [LOCATION] to cadabam's hospital. Traffic movement normal,vehicle_breakdown,Low,Whitefield,Non-corridor
FKID008097,BMTC bus off road near [LOCATION] towards stock 24 jn,vehicle_breakdown,Low,Halasur,Non-corridor
FKID005909,Ring road,vehicle_breakdown,High,Kamakshipalya,Magadi Road
FKID006139,Accelerator problem,vehicle_breakdown,Low,Pulikeshinagar(F.Town),Non-corridor
FKID007235,[PERSON] towards [LOCATION] road,vehicle_breakdown,High,Vijayanagara,West of Chord Road
FKID002934,sheshadripura college to wards unnikrishan junction bmtc bus starting problem sir,vehicle_breakdown,Low,Yelahanka,Non-corridor
FKID006671,Petrol no supply,vehicle_breakdown,High,Halasuru Gate,Mysore Road
FKID002287,kino junction to [LOCATION] bus offroad,vehicle_breakdown,Low,Sheshadripuram,Non-corridor
FKID007979,BMTC bus BHEL 1st gate puncture incoming side vehicle slow moving sir,vehicle_breakdown,High,Byatarayanapura,Mysore Road
FKID006437,BMTC bus stating problam,vehicle_breakdown,Low,Adugodi,Non-corridor
FKID007007,Via outgoing [LOCATION],vehicle_breakdown,High,Peenya,Tumkur Road
FKID002454,traffic movement ge enu tondre illa sir,vehicle_breakdown,High,Byatarayanapura,Mysore Road
FKID006588,Front right side wheel puncture,vehicle_breakdown,High,Sadashivanagar,Bellary Road 1
FKID007242,CQAL cross towards stak-15 LGV vehicle break down traffic slow MOVEMENT sir,vehicle_breakdown,Low,R.T. Nagar,Non-corridor
FKID000919,near Fortis hospital lgv vehicle off road due to steering rod got broken have left side no problem to traffic from hsbc to [LOCATION] junction sir,vehicle_breakdown,High,Mico Layout,Bannerghata Road
FKID007182,BMTC Bus off road at police corner junction,vehicle_breakdown,High,Halasuru Gate,Mysore Road
FKID005655,"ಸದರಿ ಟೋಯಿಂಗ್ ವಾಹನ ಗೇರ್ ಸಮಸೆಯಿಂದ ನಿಂತುಕೊಂಡಿದ್ದು ಹೈಗ್ರೌಂಡ್ ಮೂಲಕ ವಿಂಡಸರ್ ಮ್ಯಾನರ್ ಕಡೆಗೆ ಸಾಗುವ ಮಾರ್ಗ ಮದ್ಯ ನಿಂತಿದ್ದು, ವಾಹನ ಸಂಚಾರ ನಿಧಾನಗತಿಯಲ್ಲಿ ಇರುತ್ತದೆ ಸರ್.",vehicle_breakdown,High,High ground,Bellary Road 1
FKID004830,ಕೃಪಾ ನಿಧಿ ಟುವರ್ಡ್ಸ್ ಎಂಪಿಎಸ್ ಮಾರ್ಕೆಟ್ ರೋಡಲ್ಲಿ [PERSON] ಬಸ್ ನಟ್ ಬೋಲ್ಟ್ ಕಟ್ಟಾಗಿ ಆಪ್ ರೋಡ್ ಆಗಿದ್ದು ಸೈಡಿಗೆ ಹಾಕಿಸಲಾಗಿದ್ದು ಟ್ರಾಫಿಕ್ ಯಾವುದೇ [PERSON] ಇರುವುದಿಲ್ಲ ಸರ್,vehicle_breakdown,High,Madiwala,Hosur Road
FKID004034,veerasandra service road near bmtc depo,vehicle_breakdown,Low,Electronic City,Non-corridor
FKID006603,Crane off road horamavu towerds [PERSON] nager vehicle slow moving sir,vehicle_breakdown,High,Banaswadi,ORR North 1
FKID005141,Goods lorry off road,vehicle_breakdown,Low,Mahadevapura,Non-corridor
FKID002162,"[LOCATION] road , [PERSON] ಬಳಿ ಈ ವಾಹನವು ಕೆಟ್ಟು ನಿಂತಿದ್ದು,ಆದಷ್ಟೂ ರಸ್ತೆಬದಿಗೆ ಹಾಕಲಾಗಿದೆ ಸರ್..ಹೆಚ್ಚಿನ ಮಾಹಿತಿಗಾಗಿ ನನ್ನ ಮೊ.[PHONE]  ಸರ್",vehicle_breakdown,High,Ashok Nagar,Mysore Road
FKID004392,Palanahalli sky walk towards city on flyover Traffic normal,vehicle_breakdown,High,Yelahanka,Bellary Road 2
FKID005775,One side traffic slow moment,vehicle_breakdown,High,Byatarayanapura,Mysore Road
FKID006172,Of t road @  PK line trfice no problem sir,vehicle_breakdown,High,Halasuru Gate,Mysore Road
FKID002070,near ps junction towards [LOCATION] bmtc bus off road,vehicle_breakdown,High,Peenya,Tumkur Road
FKID001699,vehicle will struck in chamber,vehicle_breakdown,Low,Chamarajpet,Non-corridor
FKID005378,Rear wheel hub problem sir,vehicle_breakdown,High,Yeshwanthpura,Tumkur Road
FKID003125,vehicle back leftside both wheel puncher,vehicle_breakdown,High,Byatarayanapura,Mysore Road
FKID005548,ITI upper ramp towards city,vehicle_breakdown,Low,K.R. Pura,Non-corridor
FKID005677,ದೊಡ್ಡಬಳ್ಳಾಪುರ ಮೇನ್ ರೋಡ್ ಅನಂತಪುರ ಗೇಟ್ ಬಸ್ ನಿಲ್ದಾಣ ದಲ್ಲಿ ಬಲ್ಗರ್ ವಾಹನ ಟೈಯರ್ ಬ್ಲಾಸ್ಟ್ ಆಗಿ ಕೆಟ್ಟು ನಿಂತ್ತಿದ್ದು ನಾರ್ಮಲ್ ಟ್ರಾಫಿಕ್ ಇರುತ್ತದೆ ಸರ್.,vehicle_breakdown,Low,Yelahanka,Non-corridor
FKID000137,Vehicle Off Road Technical Issues Traffic No Problem,vehicle_breakdown,High,Yeshwanthpura,Tumkur Road
FKID000752,Due to gear problem,vehicle_breakdown,High,Hebbala,Bellary Road 1
FKID004468,Due to gear problem,vehicle_breakdown,High,Hebbala,Bellary Road 1
FKID003083,traffic slowly moving,vehicle_breakdown,High,Banashankari,ORR West 1
FKID006755,Off road axle [LOCATION].,vehicle_breakdown,High,Kamakshipalya,Magadi Road
FKID002976,snj traffic limits,vehicle_breakdown,High,Kodigehalli,Bellary Road 1
FKID007528,"ನಮಸ್ತೆ ಸರ್, ವೀರಣ್ಣ ಪಾಳ್ಯ ಡೌನ್ ಅವರ ಕಡೆ ಲಾರಿ ಆಫ್ ರೋಡ್ ಆಗಿದ್ದು ಸೈಡಲ್ಲಿ ಹಾಕಿರುತ್ತೇವೆ ಸರ್ ಟ್ರಾಫಿಕ್ ಇದ್ದು ಕ್ಲಿಯರ್ ಮಾಡುತ್ತಿದ್ದೇವೆ ಸರ್",vehicle_breakdown,High,Hennuru,ORR North 1
FKID007794,Peenya on flyover incoming car off road due to starting problem,vehicle_breakdown,High,Yeshwanthpura,Tumkur Road
FKID000594,battery down sangm circle to [LOCATION] stop,vehicle_breakdown,Low,Jayanagara,Non-corridor
FKID006481,Vehicle breakdown queens towards siddllingayya junction exact signal,vehicle_breakdown,High,Cubbon Park,Mysore Road
FKID001603,infrontof iimb bmtc bus off road due to gear lever got broken have left side no problem to traffic from [LOCATION] to hsbc junction sir,vehicle_breakdown,High,J.P. Nagar,Bannerghata Road
FKID000707,BBMP [PERSON]Rajajinagar 69 ward vehicle,vehicle_breakdown,High,Kodigehalli,ORR North 2
FKID001050,"execel cut break , near at NAB auto gas outgoing traffic Jalahalli cross.",vehicle_breakdown,High,Peenya,Tumkur Road
FKID006652,Bmtc bus ait leak,vehicle_breakdown,Low,Halasuru Gate,Non-corridor
FKID001455,vehicle breakdown due to exalater problem sir 🙏🏾,vehicle_breakdown,High,Kodigehalli,Bellary Road 1
FKID000961,a hgv vehicle break down at 100 feet jn near [LOCATION],vehicle_breakdown,Low,Thalagattapura,Non-corridor
FKID006353,"Peenya flyover outgoing T dasarahalli junction on flyover lgv off road, vehicles one side moving towards nelamangala.",vehicle_breakdown,High,Chikkabanavara,Tumkur Road
FKID002185,[LOCATION] ಪ್ರಾಬ್ಲಮ್,vehicle_breakdown,High,Chamarajpet,Mysore Road
FKID002414,[PERSON] turn starting problem sir traffic no problem moving sir,vehicle_breakdown,High,Yeshwanthpura,Tumkur Road
FKID001919,wheel cut no moment traffic normal sir,vehicle_breakdown,Low,Whitefield,Non-corridor
FKID007228,Bmtc bus ofroad sir due to starting problem near people tree hospital [LOCATION] traffic no problem sir,vehicle_breakdown,High,Yeshwanthpura,Tumkur Road
FKID000152,Lgv pickup vehicle Axel ಕಟ್ಟಾಗಿರುತ್ತದೆ ಸಂಚಾರಕ್ಕೆ ಸ್ವಲ್ಪ ದಟ್ಟಣೆ ಇರುತ್ತದೆ ಅರ್ದ ಗಂಟೆಯಲ್ಲಿ ಆಕ್ಸೆಲ್ ತಂದು ಹಾಕುತ್ತೇವೆ ಎಂದು ತಿಳಿಸಿರುತ್ತಾರೆ ಸರ್,vehicle_breakdown,High,HAL Old Airport,ORR East 1
FKID000359,Townhall to townhall  NR road,vehicle_breakdown,High,Halasuru Gate,Mysore Road
FKID002412,due to engin problem,vehicle_breakdown,Low,K.R. Pura,Non-corridor
FKID006989,Cmti jn outgoing ನಲ್ಲಿ HGV  ಲಾರಿ ಗೇರ್ ಬೀಳ್ತಾ ಇಲ್ಲ ಸರ್,vehicle_breakdown,High,Yeshwanthpura,Tumkur Road
FKID004091,KSRTC Bus break down out going Traffic movement is slow towards gsf,vehicle_breakdown,High,Rajajinagar,West of Chord Road
FKID003890,bmtc bus break down malleswaram sampige 13 Cross road to yashavantpur  5 mints remove the vehicle,vehicle_breakdown,Low,Malleshwaram,Non-corridor
FKID002674,vehicle tyer blast agide sir,vehicle_breakdown,High,Byatarayanapura,Mysore Road
FKID005147,Due to Punchar Towards Hoskote,vehicle_breakdown,Low,K.R. Pura,Non-corridor
FKID001370,[PERSON] towards 80feet,vehicle_breakdown,High,Jeevanbheemanagar,Old Madras Road
FKID006781,[LOCATION] bus off-road near big bazar junction,vehicle_breakdown,High,Banaswadi,Old Madras Road
FKID000951,bus wheel jam traffic slow movement,vehicle_breakdown,Low,Whitefield,Non-corridor
FKID004446,LGV vehicle off Road Battarahalli towards hosakote sir,vehicle_breakdown,Low,K.R. Pura,Non-corridor
FKID002013,[LOCATION] circle on flyover towards city hgv vehicle off road due to starting problem sir traffic one side moving sir,vehicle_breakdown,High,Peenya,Tumkur Road
FKID005520,Off road due to starting problem hmt bus stop opposite to the hqtc bus stop incoming side towards mekhri circle driver no  [PHONE],vehicle_breakdown,High,R.T. Nagar,Bellary Road 1
FKID007635,BBMP bus stop,vehicle_breakdown,High,Halasuru Gate,Mysore Road
FKID004415,out going PG halli bus stand car Starting problem,vehicle_breakdown,High,Sadashivanagar,Bellary Road 1
FKID001156,Tyre flat,vehicle_breakdown,High,Kodigehalli,Bellary Road 1
FKID005770,"Back wheel puncher near tollgate [LOCATION] out going side sir, traffic slowly moving sir...",vehicle_breakdown,High,Chamarajpet,Mysore Road
FKID006309,BBMP truck offroad left side of the road from townhall towards [LOCATION],vehicle_breakdown,High,Halasuru Gate,Mysore Road
FKID007754,Rajivgandi cricle bmtc bus of load sir after one over read to go sir,vehicle_breakdown,Low,Sheshadripuram,Tumkur Road
FKID006249,"Due to clutch is not working, BMTC bus off in halasurgate [PERSON] ,vehicle is not close to the road.",vehicle_breakdown,High,Halasuru Gate,Mysore Road
FKID005215,Near kalyani tech park [LOCATION] towards kadubeesanahalli main rd bbmp vehicle gearbox problem sir,vehicle_breakdown,High,HAL Old Airport,ORR East 1
FKID007900,Filter jam,vehicle_breakdown,High,Cubbon Park,CBD 2
FKID004752,ಸರ್ ನಮಸ್ತೆ  ಸಂಚಾರಕ್ಕೆ  ಸಮಸ್ಯೆ ಇಲ್ಲ ಗೇರ್ ಬಾಕ್ಸ್ ಪ್ರಾಬ್ಲಮ್ ಇದೆ ಸದ್ಯದಲ್ಲೇ ರೆಡಿ ಮಾಡಿ ಕಳಿಸುತ್ತೇನೆ ಸರ್,vehicle_breakdown,Low,K.R. Pura,Non-corridor
FKID007104,Vehicle right wheel puncher,vehicle_breakdown,Low,Wilson Garden,Non-corridor
FKID002173,ಚಂದ್ರಿಕಾ to ಉದಯ ಟಿವಿ juntcion ಕಡೆಗೆ [PERSON] BMTC ಬಸ್.. ಟೈಯರ್ ಬ್ಲಾಸ್ಟ್ ಆಗಿ ಆಫ್ ಆಗಿದ್ದು..[PERSON] ಠಾಣೆ ಎದುರುಗಡೆ ಇದ್ದು.. ಸಂಚಾರಕ್ಕೆ ಯಾವುದೇ ತೊಂದರೆ ಇರುವುದಿಲ್ಲ.,vehicle_breakdown,Low,High ground,Non-corridor
FKID002473,ನಮಸ್ತೆ ಸರ್ ಕೃಷ್ಣಾನಂದ ಜಂಕ್ಷನ್ ಬಳಿ ಟೀಚರ್ ಗಾಡಿ ಆಫ್ ರೋಡ್ ಆಗಿದೆ ಸರ್  ಟ್ರಾಫಿಕ್ ನೋಟ್ ಸ್ಲೋ ಇದೆ ಸರ್,vehicle_breakdown,Low,Rajajinagar,Non-corridor
FKID002931,"gg palya to [LOCATION], vehicle one side movement",vehicle_breakdown,High,Jalahalli,ORR North 2
FKID000971,[LOCATION].,vehicle_breakdown,Low,Peenya,Non-corridor
FKID005451,LGV Vehicle chasis broken at muddinapalya main road near [LOCATION] towards muddinapalya,vehicle_breakdown,Low,Jnanabharathi,Non-corridor
FKID002551,ಪಂಚರ್ ಆಗಿದೆ ಸೈಡ್ ಅಲ್ಲಿ ide sir,vehicle_breakdown,High,Chamarajpet,Mysore Road
FKID003769,HQTC back gate to ashwathnagra junction traffic no problem sir,vehicle_breakdown,Low,Sadashivanagar,Non-corridor
FKID003771,HQTC back gate to ashwathnagra junction traffic no problem sir,vehicle_breakdown,Low,Sadashivanagar,Non-corridor
FKID003892,HQTC back gate to ashwathnagra junction traffic no problem sir,others,Low,Sadashivanagar,Non-corridor
FKID007397,"ಈ ಎಲೆಕ್ಟ್ರಿಕ್ ಬಿಎಂಟಿಸಿ  ಬಸ್ ಮದರ್ ತೆರೇಸಾ ಜಂಕ್ಷನ್ ಇಂದ ಸಿಗ್ನಲ್ ಲೈಟ್ ಜಂಕ್ಷನ್ ಹೋಗುವ ಮಧ್ಯದಲ್ಲಿ ಕೆಟ್ಟು ನಿಂತಿದ್ದು ಸಂಚಾರ ಸ್ವಲ್ಪ ನಿಧಾನಗತಿಯಲ್ಲಿದೆ, ಸರ್",vehicle_breakdown,High,Ashok Nagar,Mysore Road
FKID003551,stering cut,vehicle_breakdown,High,Chamarajpet,Mysore Road
FKID007889,"[LOCATION] towards kathriguppe, traffic no problem.pulled to road side",vehicle_breakdown,High,Banashankari,ORR West 1
FKID005190,Vehicle normal hogtide,vehicle_breakdown,High,Byatarayanapura,Mysore Road
FKID002048,sm Circle on flyover LCV vehicle off-road towards city traffic one side movement,vehicle_breakdown,High,Chikkabanavara,Tumkur Road
FKID005779,Sm Circle on flyover LCV vehicle off-road towards city traffic one side movement,vehicle_breakdown,High,Peenya,Tumkur Road
FKID001169,traffic normal movememt,vehicle_breakdown,Low,R.T. Nagar,Non-corridor
FKID001305,ಬಿಎಂಟಿಸಿ,vehicle_breakdown,High,Shivajinagar,CBD 2
FKID004954,Traffic slove,vehicle_breakdown,Low,Bellandur,Non-corridor
FKID004050,dg circle towards nayadahallie lorry puncher sir traffic no problem,vehicle_breakdown,High,Byatarayanapura,ORR West 1
FKID005458,ಪಂಚರ್ ಹಾಗಿರುವ ಕಾರಣ,vehicle_breakdown,Low,Rajajinagar,Non-corridor
FKID004000,peenya widia down ramp LGV vehicle off road towards outgoing near toll.,vehicle_breakdown,Low,Chikkabanavara,Non-corridor
FKID007845,100feet om road towards 80feet om road,vehicle_breakdown,High,Jeevanbheemanagar,Old Madras Road
FKID002491,Kogilu cross on flyover towards city due to starting problem sir,vehicle_breakdown,High,Yelahanka,Bellary Road 2
FKID004129,ಸರ್ ನಮಸ್ಕಾರ ದೇವನಹಳ್ಳಿ ಸಂಚಾರ ಪೊಲೀಸ್ ಠಾಣ ಸರಹದ್ದಿನ ಚಿಕ್ಕ ಸಣ್ಣೆ ಗೇಟ್ ಟ್ರಾಫಿಕ್ ಸಿಗ್ನಲ್ ಇಂದ 50 ಮೀಟರ್ ದೂರದಲ್ಲಿ ಬೆಂಗಳೂರು ಟು ಚಿಕ್ಕಬಳ್ಳಾಪುರ ಹಾದುಹೋಗುವ ಎನ್‌ಹೆಚ್ 44 ರಸ್ತೆಯಲ್ಲಿ [VEHICLE] ಹೆವಿ ಗೂಡ್ಸ್ ವೆಹಿಕಲ್  ಬ್ರೇಕ್ ಡೌನ್ ಆಗಿ ರಸ್ತೆಯ ಎಡ ಬದಿಯಲ್ಲಿ ನಿಂತಿದ್ದು ಸುಗಮ ಸಂಚಾರಕ್ಕೆ ಯಾವುದೇ ಅಡಚಣೆ ಇರುವುದಿಲ್ಲ ಎಂದು ಈ ಮೂಲಕ ತಮ್ಮಲ್ಲಿ ನಿವೇದಿಸಿ ಕೊಂಡಿರುತ್ತದೆ,vehicle_breakdown,Low,Devanahalli Airport,Non-corridor
FKID002982,due to diesel problem,vehicle_breakdown,High,HAL Old Airport,ORR East 2
FKID004965,Due to diesel problem,vehicle_breakdown,High,Kodigehalli,Bellary Road 1
FKID006269,Peenya flyover outgoing [LOCATION] station on flyover car off road vehicles one side moving towards nelamangala.,vehicle_breakdown,High,Peenya,Tumkur Road
FKID004102,peenya flyover outgoing T [LOCATION] station on flyover BBMP VEHICLE off road vehicles one side moving towards nelamangala.,vehicle_breakdown,High,Chikkabanavara,Tumkur Road
